topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,year,classLabel,id
0.14789642390000002,0.0751948208,0.2213172615,0.0,0.08498107640000001,0.0293861292,0.0464842506,0.034360949,0.2832030654,0.0765308738,2001,10,<10962124.1075852693755.JavaMail.evans@thyme>
0.0333372168,0.0333333351,0.0333333351,0.0333333351,0.0333333351,0.0333333351,0.033333923700000004,0.0333333351,0.6999925971,0.0333362408,2001,10,<32462213.1075852693880.JavaMail.evans@thyme>
0.2122189403,0.0,0.7262356281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,10,<30909246.1075852693903.JavaMail.evans@thyme>
0.2064739168,0.0,0.0678227991,0.0,0.1916200221,0.0946162641,0.07046599690000001,0.1451668292,0.142297402,0.0802031308,2001,10,<1992044.1075852693926.JavaMail.evans@thyme>
0.1616659909,0.0777645111,0.2282444984,0.0,0.1079745442,0.0236614328,0.0216515809,0.037841633,0.2744407356,0.066101484,2001,10,<26519546.1075852693949.JavaMail.evans@thyme>
0.4353531599,0.0,0.08292493969999999,0.0687507614,0.0849756077,0.0,0.2074390352,0.0,0.0955544263,0.0,2001,10,<10498764.1075852693972.JavaMail.evans@thyme>
0.3229421377,0.0,0.6217429638,0.0,0.0,0.0,0.0,0.0382390171,0.0,0.0,2001,10,<23537880.1075852693996.JavaMail.evans@thyme>
0.2212813348,0.08281577379999999,0.0787418708,0.0,0.1622603685,0.0596931688,0.0193726067,0.1091311276,0.2322877198,0.033932797599999995,2001,10,<6728565.1075852688633.JavaMail.evans@thyme>
0.1995549053,0.0551578701,0.0857352391,0.052013438200000005,0.1655125171,0.0297890939,0.0896217003,0.0765331089,0.1947552115,0.0513268672,2001,10,<27955223.1075852694022.JavaMail.evans@thyme>
0.1349363774,0.056708388,0.13450914619999998,0.0,0.0917914808,0.050315041100000006,0.0961314142,0.1834718287,0.2000913024,0.0500447191,2001,10,<14279204.1075852694046.JavaMail.evans@thyme>
0.1938969493,0.08803081509999999,0.0984123498,0.0222680885,0.1828033775,0.030395709,0.1083481014,0.0476084836,0.1319389492,0.0962972417,2001,10,<9292216.1075852694073.JavaMail.evans@thyme>
0.3740395904,0.0501597337,0.0812264383,0.0,0.08773137630000001,0.0824986026,0.0,0.0217700806,0.2245825082,0.0749142841,2001,10,<31095424.1075852694121.JavaMail.evans@thyme>
0.1992497295,0.12968914210000002,0.1559330672,0.0,0.1720299125,0.0719062388,0.0751451775,0.1159598306,0.0,0.0723929554,2001,10,<28097519.1075852694172.JavaMail.evans@thyme>
0.1660105884,0.0125007872,0.3357079625,0.0125000002,0.3273345828,0.0125095593,0.0125021571,0.0125000002,0.0959339291,0.0125004081,2001,10,<23485243.1075852694195.JavaMail.evans@thyme>
0.36723122,0.0256079398,0.0986271948,0.0,0.1142590791,0.0123451501,0.1845397353,0.0,0.1566718519,0.0383073986,2001,10,<15710112.1075852694218.JavaMail.evans@thyme>
0.3965099454,0.0,0.3133900166,0.0,0.0831526965,0.16408337650000002,0.0,0.0,0.0,0.0,2001,10,<32351.1075852694240.JavaMail.evans@thyme>
0.1918412149,0.015122300900000003,0.0741701126,0.0,0.2251639962,0.0481234379,0.0420504138,0.1204843968,0.1954744905,0.087119028,2001,10,<8560106.1075852688658.JavaMail.evans@thyme>
0.2416328341,0.0562598072,0.1142644733,0.0,0.138949275,0.018582711,0.1116428673,0.032234206800000005,0.207535103,0.0739680454,2001,10,<6854708.1075852694266.JavaMail.evans@thyme>
0.2481099516,0.0,0.0609944612,0.0220678449,0.1375781,0.0302402023,0.1507836133,0.0641508773,0.2827958763,0.0,2001,10,<14724696.1075852694290.JavaMail.evans@thyme>
0.2473514378,0.110333629,0.2389062792,0.0,0.1416141242,0.0453757904,0.1027639806,0.0,0.108569108,0.0,2001,10,<14034514.1075852694313.JavaMail.evans@thyme>
0.4125659764,0.066242069,0.1565646231,0.0,0.0,0.0,0.0,0.0,0.3312906027,0.0,2001,10,<6051423.1075852694379.JavaMail.evans@thyme>
0.3017948568,0.07125078139999999,0.0539566763,0.0,0.0716326386,0.0,0.0311687794,0.1096476316,0.2249556929,0.13167107109999998,2001,6,<2798247.1075852694401.JavaMail.evans@thyme>
0.2161556482,0.06303549559999999,0.066736497,0.0250948034,0.0790522397,0.0497611165,0.2453877032,0.1018339992,0.0702203512,0.0827221051,2001,7,<20389936.1075852694425.JavaMail.evans@thyme>
0.1876271218,0.0621058829,0.1019185558,0.0,0.1463900357,0.0233937092,0.1620967686,0.0396413803,0.1792505831,0.0893748924,2001,10,<2245747.1075852694450.JavaMail.evans@thyme>
0.1519999504,0.0900818184,0.0877435878,0.0136186592,0.0789318234,0.0215087589,0.1577257812,0.0822748393,0.2373471707,0.0787676126,2001,10,<23383636.1075852694539.JavaMail.evans@thyme>
0.4124774039,0.0662419498,0.1565561444,0.0,0.0,0.0,0.0,0.0,0.3313876987,0.0,2001,10,<19264426.1075852694650.JavaMail.evans@thyme>
0.2578050494,0.0,0.1256496012,0.031539063900000004,0.1369751096,0.0,0.1832149327,0.0407285057,0.1686982811,0.050125952800000005,2001,10,<10504594.1075852694673.JavaMail.evans@thyme>
0.2747670412,0.1081209853,0.0,0.0,0.0658695102,0.049851317,0.16644848880000002,0.0520278551,0.2223222554,0.0578891076,2001,10,<20850728.1075852694696.JavaMail.evans@thyme>
0.2728779912,0.0959047452,0.0580140464,0.0,0.049161016900000014,0.0,0.0358157903,0.0560037009,0.1354572773,0.2960076928,2001,9,<29255959.1075852694720.JavaMail.evans@thyme>
0.32880160210000003,0.0587636456,0.0888278335,0.0451190136,0.0902555138,0.0,0.1612364948,0.0511162132,0.1412360221,0.027663754300000003,2001,9,<31822863.1075852694744.JavaMail.evans@thyme>
0.1133560017,0.2091752291,0.0,0.0,0.1708610058,0.0138325868,0.1494883001,0.0761250481,0.139497593,0.1256836951,2001,9,<22773344.1075852694767.JavaMail.evans@thyme>
0.1984764338,0.1631076336,0.0697235391,0.114972651,0.2045597434,0.0,0.0,0.0,0.169850871,0.0635168478,2001,9,<25255261.1075852694813.JavaMail.evans@thyme>
0.2342904955,0.0757579058,0.13356338439999998,0.0319713056,0.0882272869,0.015457334,0.0656552762,0.1269831359,0.1265143156,0.1015795395,2001,9,<1612014.1075852694837.JavaMail.evans@thyme>
0.3489860594,0.0,0.1399708837,0.0194342099,0.0665199757,0.1569089144,0.1948810667,0.069072552,0.0,0.0,2001,8,<14696625.1075852694862.JavaMail.evans@thyme>
0.3232770562,0.0475369468,0.0624209866,0.0,0.0556896962,0.0187485516,0.1771792024,0.06389615679999999,0.1665527076,0.0841748044,2001,8,<12015143.1075852694886.JavaMail.evans@thyme>
0.2936424017,0.0363849811,0.0827609152,0.023898148900000003,0.119225584,0.0235192478,0.2328684628,0.0524864681,0.0692492276,0.0659645274,2001,8,<7941183.1075852694910.JavaMail.evans@thyme>
0.2109925449,0.0349366814,0.0969178528,0.0699008033,0.1198328212,0.0223757252,0.0735144764,0.0236226954,0.2762815356,0.0716248751,2001,9,<21493244.1075852694933.JavaMail.evans@thyme>
0.1697371453,0.0869942158,0.0634803697,0.0,0.1072528511,0.0654886588,0.1207366139,0.0344097428,0.2155082226,0.1356567591,2001,7,<23497898.1075852694956.JavaMail.evans@thyme>
0.34497797490000004,0.0473276824,0.0905413777,0.0115617532,0.1178203523,0.0,0.0426134914,0.0666683242,0.2045396268,0.0736338943,2001,10,<27075580.1075852694981.JavaMail.evans@thyme>
0.4314027131,0.0,0.08654839550000001,0.0,0.0217918251,0.0,0.0,0.1094171405,0.34275174140000003,0.0,2001,10,<18643775.1075852695043.JavaMail.evans@thyme>
0.5083814859,0.0,0.2469409257,0.0770067126,0.12766453619999998,0.0,0.0,0.0,0.0,0.0,2001,10,<6497866.1075852695101.JavaMail.evans@thyme>
0.1608859599,0.0,0.0860543177,0.0,0.0909147412,0.0,0.0,0.0,0.6159823537,0.0,2001,10,<4407907.1075852688300.JavaMail.evans@thyme>
0.1958937794,0.0,0.1178627014,0.0,0.1627621353,0.0,0.3619666398,0.0,0.0,0.1257955134,2001,10,<23517174.1075852695125.JavaMail.evans@thyme>
0.12108922,0.0,0.1644811779,0.0,0.3045437634,0.0,0.2689782381,0.0,0.0,0.109652102,2001,10,<15496164.1075852695149.JavaMail.evans@thyme>
0.1911107898,0.0406051427,0.3217156529,0.0,0.1127381474,0.0,0.0818837881,0.1047909036,0.1420699358,0.0,2001,10,<28090120.1075852695172.JavaMail.evans@thyme>
0.16794025899999998,0.08430847529999999,0.0650255904,0.0401295498,0.0973476693,0.028415937,0.1512907594,0.0346430652,0.2701187432,0.0607799366,2001,10,<33356119.1075852695200.JavaMail.evans@thyme>
0.1889189631,0.0222145207,0.0470954888,0.0,0.0618859865,0.034917675,0.2855831385,0.1247118339,0.1795735061,0.0519876704,2001,10,<3452018.1075852695350.JavaMail.evans@thyme>
0.2335386276,0.0598894767,0.0,0.0,0.098835513,0.028751159100000007,0.08181042969999999,0.2178439498,0.1502577066,0.1268989891,2001,10,<4918883.1075852688770.JavaMail.evans@thyme>
0.15385895970000002,0.0,0.0364828892,0.0,0.1578357369,0.0,0.3915347159000001,0.0,0.1911119968,0.0531741939,2001,10,<28143733.1075852695595.JavaMail.evans@thyme>
0.1320796907,0.0667503402,0.0137723386,0.0107527664,0.091078952,0.0,0.1141754389,0.0928002968,0.33674877880000004,0.1324428767,2001,10,<30726688.1075852695648.JavaMail.evans@thyme>
0.0,0.051577758,0.1634212136,0.0,0.0984816626,0.0,0.0,0.1189820915,0.1937700957,0.3583808243,2001,10,<20737501.1075852695726.JavaMail.evans@thyme>
0.1252717078,0.0,0.0,0.0,0.0,0.0569152907,0.2439416945,0.1341614425,0.4147065282,0.0,2001,10,<5305840.1075852695749.JavaMail.evans@thyme>
0.06093473360000001,0.0,0.0736689717,0.0,0.0,0.1155551076,0.1769876331,0.0447751097,0.3409499824,0.1767816395,2001,10,<21128935.1075852695772.JavaMail.evans@thyme>
0.2366830707,0.0272998419,0.0657319129,0.0,0.10531459,0.0,0.1431620866,0.0931839794,0.2432087362,0.077531226,2001,10,<7469984.1075852695796.JavaMail.evans@thyme>
0.4016118348,0.02863927,0.0,0.0190203339,0.0165642891,0.0,0.2129893452,0.1085452214,0.1539055407,0.0569219105,2001,10,<20904952.1075852695819.JavaMail.evans@thyme>
0.1387290806,0.0,0.0,0.0,0.0459380299,0.0470460579,0.2387872338,0.0761655718,0.4385147393,0.0,2001,10,<1083560.1075852695842.JavaMail.evans@thyme>
0.0,0.2115965188,0.0,0.0,0.1225943416,0.0,0.0,0.0,0.4596858025,0.1830390394,2001,10,<24905227.1075852695865.JavaMail.evans@thyme>
0.0,0.0,0.1572727263,0.0,0.0,0.0,0.1097255722,0.307613641,0.3953825831,0.0,2001,10,<24182160.1075852695887.JavaMail.evans@thyme>
0.2657963037,0.0729924813,0.0,0.0,0.2437533885,0.0,0.0,0.0,0.3888792098,0.0,2001,10,<18287914.1075852695910.JavaMail.evans@thyme>
0.5083692074,0.0,0.2469428927,0.0770069435,0.1276746392,0.0,0.0,0.0,0.0,0.0,2001,10,<3541921.1075852696004.JavaMail.evans@thyme>
0.2084869146,0.0391894989,0.1308774948,0.0,0.1407382339,0.0,0.0,0.0979678109,0.3223089874,0.0580112971,2001,10,<3509421.1075852696027.JavaMail.evans@thyme>
0.1915060729,0.0728220344,0.0764146894,0.0,0.1581635028,0.0170218963,0.0916242748,0.1071050093,0.2448310852,0.0394244045,2001,10,<7516849.1075852688817.JavaMail.evans@thyme>
0.2019924372,0.17624640460000002,0.0258358177,0.0,0.1396128982,0.0528614335,0.08162862809999999,0.0628134534,0.2042216212,0.0531991012,2001,10,<26912286.1075852696106.JavaMail.evans@thyme>
0.1358717382,0.0689670295,0.05630464480000001,0.0567054339,0.1168682426,0.0143920165,0.0992903933,0.0488904081,0.33858820799999995,0.0641218498,2001,10,<1055268.1075852696133.JavaMail.evans@thyme>
0.2555606663,0.0960453674,0.07774271070000001,0.0,0.1519238353,0.017839873200000002,0.0558596365,0.0847198218,0.2204556316,0.0364719704,2001,10,<19154177.1075852696252.JavaMail.evans@thyme>
0.6336706877,0.0224624462,0.0548993684,0.0,0.0234794114,0.0,0.0909005925,0.0951835364,0.0690501705,0.0,2001,10,<28641930.1075852696358.JavaMail.evans@thyme>
0.17500096559999995,0.052648089800000006,0.1476507932,0.0,0.2061584145,0.0,0.1183161959,0.0771537125,0.2094335556,0.0,2001,10,<13048867.1075852696381.JavaMail.evans@thyme>
0.1617709845,0.0757508427,0.1446630955,0.0,0.1970348805,0.08039212230000001,0.07162028549999999,0.1018940732,0.1330438405,0.0332344174,2001,10,<9727668.1075852696451.JavaMail.evans@thyme>
0.4246864319,0.0,0.082240589,0.0,0.011722737,0.0,0.0,0.1125062406,0.3594743609,0.0,2001,10,<3251287.1075852688855.JavaMail.evans@thyme>
0.2006097287,0.1006169915,0.0704804584,0.0,0.1940070838,0.0557532609,0.079818733,0.0242673177,0.1799524575,0.0914018676,2001,10,<31730442.1075852696534.JavaMail.evans@thyme>
0.2032999843,0.08446890859999999,0.2652405798,0.0,0.07940844450000001,0.0559991039,0.2972947955,0.0,0.0,0.0,2001,10,<22664844.1075852696695.JavaMail.evans@thyme>
0.2576676607,0.015855256499999998,0.0956025273,0.032436166,0.17079794410000002,0.0,0.1934665293,0.0,0.1906101555,0.0413161442,2001,10,<18136977.1075852696718.JavaMail.evans@thyme>
0.4314082861,0.0,0.0865304619,0.0,0.0217796136,0.0,0.0,0.1094199941,0.3427734375,0.0,2001,10,<19728049.1075852696742.JavaMail.evans@thyme>
0.275511384,0.0829503313,0.0903051496,0.0,0.2963145971,0.0,0.0882304385,0.0,0.1476356536,0.0,2001,10,<17985508.1075852696765.JavaMail.evans@thyme>
0.2808530629,0.0198189877,0.0710561201,0.0,0.1171730831,0.0,0.1898126453,0.0,0.2436008751,0.0737370476,2001,10,<24109936.1075852696823.JavaMail.evans@thyme>
0.5083497167000001,0.0,0.24694605170000006,0.0770073012,0.1276905537,0.0,0.0,0.0,0.0,0.0,2001,10,<17766388.1075852688878.JavaMail.evans@thyme>
0.4315769076,0.0,0.1004735753,0.0,0.0244585611,0.0,0.0,0.1052880734,0.3295326233,0.0,2001,10,<12385263.1075852696846.JavaMail.evans@thyme>
0.5083521605,0.0,0.246945709,0.0770072639,0.127688542,0.0,0.0,0.0,0.0,0.0,2001,10,<20982045.1075852696869.JavaMail.evans@thyme>
0.431401521,0.0,0.0865667835,0.0,0.0217869263,0.0,0.0,0.109415777,0.34274077420000004,0.0,2001,10,<3785766.1075852696934.JavaMail.evans@thyme>
0.3407436907,0.2171901464,0.2184566408,0.0644603446,0.0619482808,0.0,0.0,0.0,0.07497719679999999,0.0,2001,10,<8174785.1075852696957.JavaMail.evans@thyme>
0.2852986157,0.0581705309,0.0793563351,0.0,0.1135407314,0.0841534659,0.0345818698,0.0484676659,0.1807024479,0.1149819568,2001,10,<32362025.1075852688902.JavaMail.evans@thyme>
0.6999840140000001,0.0333333313,0.0333344601,0.0333333313,0.0333348364,0.0333333313,0.0333333313,0.0333466642,0.0333333313,0.0333333313,2001,10,<23472491.1075852697133.JavaMail.evans@thyme>
0.4264312088,0.022591356200000003,0.1423705965,0.0,0.0917154774,0.038038741800000005,0.1371166408,0.0184273813,0.1208985448,0.0,2001,10,<2704386.1075852697157.JavaMail.evans@thyme>
0.4269672334,0.0,0.1063499749,0.0,0.0799969956,0.0,0.1656385362,0.0329900794,0.1806488633,0.0,2001,10,<19919322.1075852697183.JavaMail.evans@thyme>
0.183354333,0.0561494194,0.1287629753,0.0,0.1586729288,0.0,0.0,0.0359378047,0.2713998556,0.1602671891,2001,10,<23909511.1075852697233.JavaMail.evans@thyme>
0.2733413875,0.0802449584,0.0449077524,0.0205640104,0.0896803141,0.0,0.1533659399,0.0911971405,0.1981314868,0.0479786508,2001,10,<32839918.1075852697256.JavaMail.evans@thyme>
0.1949297339,0.0747744888,0.05338699,0.0533990487,0.0960800052,0.0180370472,0.1123872772,0.0428281166,0.3072127998,0.0469644889,2001,10,<3665608.1075852697285.JavaMail.evans@thyme>
0.1743329614,0.1348932236,0.0585103892,0.0,0.2550245821,0.07273019110000001,0.037594717,0.0660847649,0.1383660585,0.0621654913,2001,10,<1952814.1075852697406.JavaMail.evans@thyme>
0.2021077871,0.0566299781,0.1240439415,0.0,0.1526482701,0.0,0.0947592482,0.0663751513,0.2403084189,0.0577183552,2001,10,<4718295.1075852697431.JavaMail.evans@thyme>
0.4603194594,0.0,0.26455906030000004,0.0638494119,0.1779337227,0.0,0.0,0.0,0.0,0.0,2001,10,<11270739.1075852697498.JavaMail.evans@thyme>
0.4781361222,0.0992060378,0.142324388,0.0,0.18123468760000006,0.0,0.0,0.0,0.0,0.08719255779999999,2001,10,<24768766.1075852688925.JavaMail.evans@thyme>
0.4483794868,0.0,0.1172085404,0.047156814500000005,0.065585427,0.0,0.2308443785,0.0,0.0741558075,0.0,2001,10,<12556264.1075852697521.JavaMail.evans@thyme>
0.1566754729,0.0676529333,0.08637325470000001,0.0,0.138288036,0.0266957246,0.1744147539,0.0429479368,0.2305456251,0.0670939535,2001,10,<9318378.1075852697548.JavaMail.evans@thyme>
0.436637044,0.0,0.0909603611,0.0,0.0242505632,0.0,0.0,0.1067662612,0.3327685893,0.0,2001,10,<15449964.1075852697662.JavaMail.evans@thyme>
0.5083975196,0.0,0.2469384819,0.077006422,0.1276512444,0.0,0.0,0.0,0.0,0.0,2001,10,<23358656.1075852697685.JavaMail.evans@thyme>
0.06593710929999999,0.0544300936,0.0204827115,0.0,0.1187508777,0.0194838289,0.0898442492,0.1332673281,0.4374579489,0.0598531775,2001,10,<2084002.1075852697709.JavaMail.evans@thyme>
0.2105984986,0.0205650255,0.1366574168,0.0,0.1108489707,0.1244971752,0.015792392199999998,0.1552141309,0.2242513895,0.0,2001,10,<28560083.1075852697755.JavaMail.evans@thyme>
0.14795030650000002,0.0659670979,0.08783563970000001,0.0,0.1054612622,0.0717098862,0.1986022592,0.0387088768,0.12889327109999998,0.1481585652,2001,10,<13180413.1075852697783.JavaMail.evans@thyme>
0.4092656076,0.16137087349999998,0.1260545552,0.0,0.057993561,0.0549996272,0.0,0.0,0.1703120023,0.0,2001,10,<29663150.1075852697964.JavaMail.evans@thyme>
0.2749987543,0.0250000004,0.0250005163,0.025001714,0.0250000004,0.0250044707,0.025017024900000004,0.0250009708,0.0250000004,0.5249765515,2001,10,<8965465.1075852698116.JavaMail.evans@thyme>
0.1867486686,0.0746504366,0.2730783522,0.0,0.1254551411,0.0502459556,0.132736221,0.0,0.0467609651,0.104263477,2001,10,<23185088.1075852698138.JavaMail.evans@thyme>
0.1670902669,0.13232257960000002,0.0535082482,0.0,0.2262816727,0.048915710300000005,0.1493997127,0.0194410495,0.1344796568,0.0670434833,2001,10,<1184589.1075852698190.JavaMail.evans@thyme>
0.3466998935,0.0325084105,0.0462781154,0.0,0.0306240339,0.0,0.1731402725,0.0682884604,0.15208287539999998,0.1482495219,2001,10,<19890720.1075852698238.JavaMail.evans@thyme>
0.4158157706,0.028845286,0.1893656552,0.0,0.0968444198,0.0308534373,0.1254480928,0.0125905257,0.0984508917,0.0,2001,10,<10130086.1075852698325.JavaMail.evans@thyme>
0.2988730967,0.0522482954,0.0672943294,0.0,0.031764358300000003,0.0,0.1051823869,0.0832459703,0.07746296379999999,0.2816554904,2001,10,<1179593.1075852698348.JavaMail.evans@thyme>
0.3053054214,0.0686734021,0.1533414125,0.0,0.057828512,0.0,0.1193519458,0.026617744900000004,0.2123605758,0.0549460277,2001,10,<28309932.1075852698371.JavaMail.evans@thyme>
0.3403478265,0.0262497179,0.1037249416,0.0,0.104245089,0.0126284361,0.2160627544,0.0,0.1530190557,0.0412214361,2001,10,<3188413.1075852698395.JavaMail.evans@thyme>
0.380405426,0.0713702217,0.063637428,0.0111580268,0.032465398300000003,0.038436085,0.1202351749,0.1049229875,0.1511096358,0.0262595825,2001,10,<29074689.1075852688324.JavaMail.evans@thyme>
0.1803044826,0.0932887644,0.1028075963,0.0130327707,0.1468023658,0.049427364,0.0758616179,0.0816009119,0.1047751606,0.15209895369999998,2001,10,<28935295.1075852688998.JavaMail.evans@thyme>
0.0728894696,0.0228012037,0.0407661907,0.0,0.07876166700000001,0.0684817955,0.1634819806,0.0591268465,0.4453671277,0.0444680564,2001,10,<30323531.1075852698488.JavaMail.evans@thyme>
0.4125433862,0.0662421435,0.1565660834,0.0,0.0,0.0,0.0,0.0,0.3313116133,0.0,2001,10,<22877265.1075852698541.JavaMail.evans@thyme>
0.0,0.2288344353,0.0,0.0,0.1376301497,0.096167393,0.14795139429999998,0.0,0.0903026909,0.2705388665,2001,10,<31515905.1075852698564.JavaMail.evans@thyme>
0.17091880739999998,0.0,0.1605513096,0.0,0.0863102973,0.0,0.1325041056,0.0742902905,0.2379409671,0.1305055767,2001,10,<31106461.1075852698587.JavaMail.evans@thyme>
0.1955264062,0.0,0.1587684602,0.0,0.1563443393,0.0,0.0832485557,0.048414997800000005,0.2373683602,0.1171704978,2001,10,<28250477.1075852698610.JavaMail.evans@thyme>
0.2887988687,0.05265579,0.16882734,0.0,0.0599118099,0.0,0.1566327214,0.0306115765,0.1806423068,0.06086131190000001,2001,10,<10561450.1075852698634.JavaMail.evans@thyme>
0.4567090869,0.1731639504,0.0,0.0,0.0,0.0,0.1572194695,0.1098338887,0.0506224558,0.0410219617,2001,10,<3354143.1075852698658.JavaMail.evans@thyme>
0.4569323063,0.0,0.2702921331,0.0832266361,0.1466872543,0.0,0.0,0.0,0.0,0.0,2001,10,<1652211.1075852698681.JavaMail.evans@thyme>
0.4296718836,0.0,0.083819367,0.0,0.021704942,0.0,0.0,0.1079969704,0.34879606960000004,0.0,2001,10,<19205792.1075852698704.JavaMail.evans@thyme>
0.1678643674,0.1389355659,0.0374374501,0.0,0.196296975,0.0197728463,0.0696559697,0.1204379797,0.2022925168,0.046899721,2001,10,<11131345.1075852689069.JavaMail.evans@thyme>
0.4296712875,0.0,0.0838244483,0.0,0.0217039119,0.0,0.0,0.1079965085,0.3487930298,0.0,2001,10,<31680117.1075852698727.JavaMail.evans@thyme>
0.1478979737,0.0751963779,0.2213174403,0.0,0.08497873689999999,0.029385468,0.0464776196,0.034372150899999995,0.2831996083,0.07652948799999999,2001,10,<6010457.1075852698751.JavaMail.evans@thyme>
0.4353514016,0.0,0.08292467889999999,0.0687507614,0.08497557039999999,0.0,0.2074405551,0.0,0.095554933,0.0,2001,10,<18926019.1075852698773.JavaMail.evans@thyme>
0.1720006466,0.0670005977,0.050983611500000005,0.0663982332,0.0700658262,0.013921109,0.1260683388,0.047352626900000014,0.3266620338,0.0595469922,2001,10,<27157097.1075852698801.JavaMail.evans@thyme>
0.0942892283,0.0418029763,0.028051585,0.0,0.0812458694,0.0,0.1056735814,0.1171314791,0.4624160826,0.0518859662,2001,10,<21953831.1075852698908.JavaMail.evans@thyme>
0.1616660804,0.0777645111,0.2282445282,0.0,0.1079745963,0.023661593,0.0216510482,0.0378417224,0.2744407356,0.0661015287,2001,10,<13504042.1075852698956.JavaMail.evans@thyme>
0.0,0.1983063966,0.0,0.0,0.0,0.0,0.1992372125,0.08485132460000001,0.0,0.4714421332,2001,10,<15640069.1075852699005.JavaMail.evans@thyme>
0.2981833518,0.0,0.0755363628,0.0,0.1129707322,0.0,0.1217980385,0.0,0.0,0.365190506,2001,10,<30779726.1075852699027.JavaMail.evans@thyme>
0.269816339,0.0509003997,0.0557137653,0.0924745426,0.1289739013,0.0,0.0873366967,0.0639932454,0.245234862,0.0,2001,10,<6190371.1075852699051.JavaMail.evans@thyme>
0.362313509,0.0,0.1778676659,0.0,0.034828838,0.0471357368,0.1063022912,0.078236632,0.1849805266,0.0,2001,10,<22842527.1075852699074.JavaMail.evans@thyme>
0.3557537496,0.0,0.2316876203,0.0,0.0360768884,0.08748178179999999,0.0,0.0609570108,0.2222447246,0.0,2001,10,<18098632.1075852699098.JavaMail.evans@thyme>
0.2630179226,0.0920720026,0.2081352621,0.0,0.0961697176,0.0,0.1557628214,0.0,0.0956754163,0.0823476091,2001,10,<12787075.1075852699120.JavaMail.evans@thyme>
0.2076115906,0.04524602,0.08724877240000001,0.0,0.2011229545,0.0,0.1155666038,0.0576344393,0.2621431947,0.014041367,2001,10,<27852151.1075852699183.JavaMail.evans@thyme>
0.1380767524,0.0776862428,0.0537462421,0.0,0.115250282,0.0236562677,0.0769441575,0.0385624804,0.27876693010000003,0.1971031129,2001,10,<3478400.1075852699254.JavaMail.evans@thyme>
0.4569967091,0.0,0.270280838,0.0832250267,0.1466357708,0.0,0.0,0.0,0.0,0.0,2001,10,<15652123.1075852699353.JavaMail.evans@thyme>
0.4330320358,0.0,0.0917976052,0.0,0.0244748928,0.0,0.0,0.1031932384,0.3389205933,0.0,2001,10,<32044450.1075852699377.JavaMail.evans@thyme>
0.4125952125,0.0662421882,0.1565697789,0.0,0.0,0.0,0.0,0.0,0.331256032,0.0,2001,10,<22442527.1075852699399.JavaMail.evans@thyme>
0.34649690990000004,0.0647633076,0.0422878899,0.0,0.0402081721,0.020917641,0.1262442023,0.0530351624,0.1598864943,0.1457382292,2001,10,<6193957.1075852699423.JavaMail.evans@thyme>
0.1945554912,0.058962591,0.0229220483,0.0,0.2281815559,0.0,0.1045192853,0.161507681,0.17095778879999998,0.0563314334,2001,10,<16002252.1075852699447.JavaMail.evans@thyme>
0.1671739817,0.1028382033,0.07006912679999999,0.0134028094,0.2120141238,0.0264548007,0.07538632299999999,0.0964057148,0.16146217289999998,0.0747927278,2001,10,<11080423.1075852699476.JavaMail.evans@thyme>
0.0867725536,0.0229722802,0.0472548418,0.0,0.0822075605,0.10465049,0.2337369025,0.0766179264,0.3068397939,0.0385570377,2001,10,<1574473.1075852699500.JavaMail.evans@thyme>
0.172180295,0.1061456352,0.1339040399,0.0,0.1572743356,0.0800627246,0.06189036,0.1141016707,0.1553351283,0.0185561795,2001,10,<12692891.1075852699550.JavaMail.evans@thyme>
0.2004866153,0.1046349332,0.08921878039999999,0.0222288389,0.1223334298,0.0,0.0914461389,0.0572371185,0.2217941731,0.0898324922,2001,10,<23905154.1075852699573.JavaMail.evans@thyme>
0.0,0.0,0.0,0.0,0.2032046169,0.1866263598,0.0,0.0,0.0,0.5664117336,2001,10,<26710704.1075852699615.JavaMail.evans@thyme>
0.0,0.0,0.1207766309,0.0,0.2208625376,0.0706585646,0.0,0.0,0.0,0.5448367,2001,10,<2068951.1075852699637.JavaMail.evans@thyme>
0.2878633738,0.0365409516,0.15018650890000002,0.0372162946,0.0835225508,0.0,0.1484751552,0.0421478339,0.1532509476,0.0548570603,2001,10,<29491546.1075852689236.JavaMail.evans@thyme>
0.1769437045,0.13580253720000002,0.061445944,0.0,0.2953968346,0.0452340283,0.0375850871,0.0799416229,0.1452528089,0.0221306477,2001,10,<10479476.1075852699663.JavaMail.evans@thyme>
0.2557943761,0.0721501037,0.0763821527,0.0,0.06221684070000001,0.0,0.1242490634,0.0599800721,0.3342241645,0.0,2001,10,<406723.1075852699730.JavaMail.evans@thyme>
0.2596439123,0.0992083177,0.1939431727,0.0,0.1591991931,0.0,0.0,0.0,0.0,0.25674974920000004,2001,10,<24245343.1075852699753.JavaMail.evans@thyme>
0.3532804847,0.0459845029,0.0339025073,0.0,0.1444096118,0.0,0.2306435406,0.1068410948,0.05395009,0.0281306468,2001,10,<6471701.1075852699777.JavaMail.evans@thyme>
0.4296733141,0.0,0.0838202685,0.0,0.021699659500000003,0.0,0.0,0.1079973653,0.3487985134,0.0,2001,10,<19965433.1075852699800.JavaMail.evans@thyme>
